0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
0,292,0,0,292,0,292,1867,0,1867,1867,292,0,0,0,1867,1867,0,292,292,1867,1029,292,292,1029,292,292,292,292,292,292,292,21,292,0,0,1029,0,292,1029,0,1867,1029,1029,192,292,0,1867,0,292,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,320,32,0,320,32,320,1672,0,1672,1672,320,32,32,32,1672,1672,0,320,320,1672,1023,320,320,1023,320,320,320,320,320,320,320,20,320,0,0,1023,32,320,1023,32,1672,1023,1023,158,320,0,1672,0,320,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,290,47,0,290,47,290,1784,0,1784,1784,290,47,47,47,1784,1784,0,290,290,1784,1100,290,290,1100,290,290,290,290,290,290,290,30,290,0,0,1100,47,290,1100,47,1784,1100,1100,155,290,0,1784,0,290,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,353,37,0,353,37,353,1631,0,1631,1631,353,37,37,37,1631,1631,0,353,353,1631,1160,353,353,1160,353,353,353,353,353,353,353,0,353,0,0,1160,37,353,1160,37,1631,1160,1160,167,353,0,1631,0,353,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,268,58,0,268,58,268,1827,0,1827,1827,268,58,58,58,1827,1827,0,268,268,1827,1115,268,268,1115,268,268,268,268,268,268,268,0,268,0,0,1115,58,268,1115,58,1827,1115,1115,140,268,0,1827,0,268,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,262,70,0,262,70,262,1747,0,1747,1747,262,70,70,70,1747,1747,0,262,262,1747,1221,262,262,1221,262,262,262,262,262,262,262,0,262,0,0,1221,70,262,1221,70,1747,1221,1221,136,262,0,1747,0,262,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,254,98,0,254,98,254,1678,0,1678,1678,254,98,98,98,1678,1678,0,254,254,1678,1265,254,254,1265,254,254,254,254,254,254,254,20,254,0,0,1265,98,254,1265,98,1678,1265,1265,154,254,0,1678,0,254,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,373,110,0,373,110,373,1589,0,1589,1589,373,110,110,110,1589,1589,0,373,373,1589,1230,373,373,1230,373,373,373,373,373,373,373,0,373,0,0,1230,110,373,1230,110,1589,1230,1230,180,373,0,1589,0,373,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,275,105,0,275,105,275,1553,0,1553,1553,275,105,105,105,1553,1553,0,275,275,1553,1005,275,275,1005,275,275,275,275,275,275,275,0,275,0,0,1005,105,275,1005,105,1553,1005,1005,166,275,0,1553,0,275,0,43,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,318,89,0,318,89,318,1432,0,1432,1432,318,89,89,89,1432,1432,0,318,318,1432,1021,318,318,1021,318,318,318,318,318,318,318,0,318,0,0,1021,89,318,1021,89,1432,1021,1021,151,318,0,1432,0,318,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,305,82,0,305,82,305,1391,0,1391,1391,305,82,82,82,1391,1391,0,305,305,1391,1074,305,305,1074,305,305,305,305,305,305,305,0,305,0,0,1074,82,305,1074,82,1391,1074,1074,102,305,0,1391,0,305,0,20,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,218,64,0,218,64,218,1559,0,1559,1559,218,64,64,64,1559,1559,0,218,218,1559,1072,218,218,1072,218,218,218,218,218,218,218,0,218,0,0,1072,64,218,1072,64,1559,1072,1072,68,218,0,1559,0,218,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,391,69,0,391,69,391,1562,0,1562,1562,391,69,69,69,1562,1562,0,391,391,1562,993,391,391,993,391,391,391,391,391,391,391,0,391,0,0,993,69,391,993,69,1562,993,993,47,391,0,1562,0,391,0,35,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,273,50,0,273,50,273,1531,0,1531,1531,273,50,50,50,1531,1531,0,273,273,1531,1075,273,273,1075,273,273,273,273,273,273,273,0,273,22,0,1075,50,273,1075,50,1531,1075,1075,43,273,0,1531,0,273,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,231,31,0,231,31,231,1588,0,1588,1588,231,31,31,31,1588,1588,0,231,231,1588,1103,231,231,1103,231,231,231,231,231,231,231,0,231,31,0,1103,31,231,1103,31,1588,1103,1103,47,231,0,1588,0,231,0,42,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,270,0,0,270,0,270,1671,0,1671,1671,270,0,0,0,1671,1671,0,270,270,1671,1240,270,270,1240,270,270,270,270,270,270,270,22,270,0,0,1240,0,270,1240,0,1671,1240,1240,40,270,0,1671,0,270,0,39,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,243,0,0,243,0,243,1583,0,1583,1583,243,0,0,0,1583,1583,0,243,243,1583,1255,243,243,1255,243,243,243,243,243,243,243,25,243,0,0,1255,0,243,1255,0,1583,1255,1255,51,243,0,1583,0,243,0,37,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,268,42,0,268,42,268,1763,0,1763,1763,268,42,42,42,1763,1763,0,268,268,1763,1067,268,268,1067,268,268,268,268,268,268,268,0,268,42,0,1067,42,268,1067,42,1763,1067,1067,40,268,0,1763,0,268,0,23,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,220,29,0,220,29,220,1719,0,1719,1719,220,29,29,29,1719,1719,0,220,220,1719,1102,220,220,1102,220,220,220,220,220,220,220,0,220,29,0,1102,29,220,1102,29,1719,1102,1102,44,220,0,1719,0,220,0,30,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,240,0,0,240,0,240,1647,0,1647,1647,240,0,0,0,1647,1647,0,240,240,1647,1053,240,240,1053,240,240,240,240,240,240,240,0,240,0,0,1053,0,240,1053,0,1647,1053,1053,77,240,0,1647,0,240,0,44,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,210,20,0,210,20,210,1539,0,1539,1539,210,20,20,20,1539,1539,0,210,210,1539,957,210,210,957,210,210,210,210,210,210,210,21,210,20,0,957,20,210,957,20,1539,957,957,86,210,0,1539,0,210,0,37,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,392,28,0,392,28,392,1537,0,1537,1537,392,28,28,28,1537,1537,0,392,392,1537,947,392,392,947,392,392,392,392,392,392,392,67,392,28,0,947,28,392,947,28,1537,947,947,125,392,0,1537,0,392,0,40,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,207,25,0,207,25,207,1513,0,1513,1513,207,25,25,25,1513,1513,0,207,207,1513,842,207,207,842,207,207,207,207,207,207,207,51,207,25,0,842,25,207,842,25,1513,842,842,215,207,0,1513,0,207,0,41,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,269,35,0,269,35,269,1342,0,1342,1342,269,35,35,35,1342,1342,0,269,269,1342,832,269,269,832,269,269,269,269,269,269,269,28,269,35,0,832,35,269,832,35,1342,832,832,279,269,0,1342,0,269,0,48,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,252,30,0,252,30,252,1576,0,1576,1576,252,30,30,30,1576,1576,0,252,252,1576,675,252,252,675,252,252,252,252,252,252,252,0,252,30,0,675,30,252,675,30,1576,675,675,379,252,0,1576,0,252,0,57,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,264,0,0,264,0,264,1497,0,1497,1497,264,0,0,0,1497,1497,0,264,264,1497,753,264,264,753,264,264,264,264,264,264,264,20,264,0,0,753,0,264,753,0,1497,753,753,285,264,0,1497,0,264,0,44,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,275,23,0,275,23,275,1375,0,1375,1375,275,23,23,23,1375,1375,0,275,275,1375,666,275,275,666,275,275,275,275,275,275,275,50,275,23,0,666,23,275,666,23,1375,666,666,229,275,0,1375,0,275,0,50,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,311,31,0,311,31,311,1416,0,1416,1416,311,31,31,31,1416,1416,0,311,311,1416,750,311,311,750,311,311,311,311,311,311,311,27,311,31,0,750,31,311,750,31,1416,750,750,212,311,0,1416,0,311,0,55,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,255,38,0,255,38,255,1390,0,1390,1390,255,38,38,38,1390,1390,0,255,255,1390,628,255,255,628,255,255,255,255,255,255,255,0,255,38,0,628,38,255,628,38,1390,628,628,168,255,0,1390,0,255,0,73,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,294,55,0,294,55,294,1480,0,1480,1480,294,55,55,55,1480,1480,0,294,294,1480,592,294,294,592,294,294,294,294,294,294,294,22,294,55,0,592,55,294,592,55,1480,592,592,135,294,0,1480,0,294,0,98,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,238,57,0,238,57,238,1336,0,1336,1336,238,57,57,57,1336,1336,0,238,238,1336,643,238,238,643,238,238,238,238,238,238,238,0,238,57,0,643,57,238,643,57,1336,643,643,105,238,0,1336,0,238,0,114,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,236,41,0,236,41,236,1134,0,1134,1134,236,41,41,41,1134,1134,0,236,236,1134,492,236,236,492,236,236,236,236,236,236,236,22,236,41,0,492,41,236,492,41,1134,492,492,87,236,0,1134,0,236,0,107,0,85,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,173,31,0,173,31,173,1279,0,1279,1279,173,31,31,31,1279,1279,0,173,173,1279,623,173,173,623,173,173,173,173,173,173,173,21,173,31,0,623,31,173,623,31,1279,623,623,78,173,0,1279,0,173,0,120,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,179,43,0,179,43,179,1336,0,1336,1336,179,43,43,43,1336,1336,0,179,179,1336,614,179,179,614,179,179,179,179,179,179,179,0,179,43,0,614,43,179,614,43,1336,614,614,79,179,0,1336,0,179,0,114,0,110,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,120,22,0,120,22,120,1281,0,1281,1281,120,22,22,22,1281,1281,0,120,120,1281,654,120,120,654,120,120,120,120,120,120,120,0,120,22,0,654,22,120,654,22,1281,654,654,82,120,0,1281,0,120,0,140,0,84,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,120,0,0,120,0,120,1386,0,1386,1386,120,0,0,0,1386,1386,0,120,120,1386,648,120,120,648,120,120,120,120,120,120,120,0,120,0,0,648,0,120,648,0,1386,648,648,98,120,0,1386,0,120,0,122,0,50,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,101,0,0,101,0,101,1361,0,1361,1361,101,0,0,0,1361,1361,0,101,101,1361,612,101,101,612,101,101,101,101,101,101,101,0,101,0,0,612,0,101,612,0,1361,612,612,59,101,0,1361,0,101,0,98,0,77,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,109,0,0,109,0,109,1301,0,1301,1301,109,0,0,0,1301,1301,0,109,109,1301,630,109,109,630,109,109,109,109,109,109,109,0,109,0,0,630,0,109,630,0,1301,630,630,33,109,0,1301,21,109,0,96,21,107,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,83,0,0,83,0,83,1564,0,1564,1564,83,0,0,0,1564,1564,0,83,83,1564,566,83,83,566,83,83,83,83,83,83,83,0,83,0,0,566,0,83,566,0,1564,566,566,40,83,0,1564,36,83,0,88,36,51,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,74,0,0,74,0,74,1364,0,1364,1364,74,0,0,0,1364,1364,0,74,74,1364,566,74,74,566,74,74,74,74,74,74,74,25,74,0,0,566,0,74,566,0,1364,566,566,29,74,0,1364,21,74,0,32,21,66,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,61,0,0,61,0,61,1465,0,1465,1465,61,0,0,0,1465,1465,0,61,61,1465,553,61,61,553,61,61,61,61,61,61,61,0,61,0,0,553,0,61,553,0,1465,553,553,29,61,0,1465,0,61,0,28,0,50,61,26,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,0,0,60,0,60,1492,0,1492,1492,60,0,0,0,1492,1492,0,60,60,1492,492,60,60,492,60,60,60,60,60,60,60,0,60,0,0,492,0,60,492,0,1492,492,492,43,60,0,1492,0,60,0,0,0,51,60,23,44,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,74,0,0,74,0,74,1522,0,1522,1522,74,0,0,0,1522,1522,0,74,74,1522,600,74,74,600,74,74,74,74,74,74,74,0,74,0,0,600,0,74,600,0,1522,600,600,31,74,0,1522,0,74,0,30,0,21,74,44,44,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42,0,0,42,0,42,1485,0,1485,1485,42,0,0,0,1485,1485,0,42,42,1485,584,42,42,584,42,42,42,42,42,42,42,0,42,0,0,584,0,42,584,0,1485,584,584,32,42,0,1485,0,42,0,0,0,23,42,49,49,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,62,0,0,62,0,62,1570,0,1570,1570,62,0,0,0,1570,1570,0,62,62,1570,566,62,62,566,62,62,62,62,62,62,62,0,62,0,0,566,0,62,566,0,1570,566,566,38,62,0,1570,0,62,0,34,0,26,62,45,45,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,73,0,0,73,0,73,1444,0,1444,1444,73,0,0,0,1444,1444,0,73,73,1444,518,73,73,518,73,73,73,73,73,73,73,0,73,0,0,518,0,73,518,0,1444,518,518,26,73,0,1444,0,73,0,0,0,1444,73,32,32,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,58,21,0,58,21,58,1440,0,1440,1440,58,21,21,21,1440,1440,0,58,58,1440,464,58,58,464,58,58,58,58,58,58,58,0,58,21,0,464,21,58,464,21,1440,464,464,464,58,0,1440,0,58,0,0,0,1440,58,26,26,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,29,0,44,29,44,1374,0,1374,1374,44,29,29,29,1374,1374,0,44,44,1374,577,44,44,577,44,44,44,44,44,44,44,0,44,29,0,577,29,44,577,29,1374,577,577,577,44,0,1374,23,44,0,0,23,1374,44,28,28,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,34,0,26,34,26,1273,0,1273,1273,26,34,34,34,1273,1273,0,26,26,1273,642,26,26,642,26,26,26,26,26,26,26,0,26,34,0,642,34,26,642,34,1273,642,642,642,26,0,1273,0,26,0,0,0,1273,26,25,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,0,0,32,0,32,1282,0,1282,1282,32,0,0,0,1282,1282,0,32,32,1282,551,32,32,551,32,32,32,32,32,32,32,0,32,0,0,551,0,32,551,0,1282,551,551,551,32,0,1282,0,32,0,0,0,1282,32,23,23,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,56,0,0,56,0,56,1081,0,1081,1081,56,0,0,0,1081,1081,0,56,56,1081,765,56,56,765,56,56,56,56,56,56,56,0,56,0,0,765,0,56,765,0,1081,765,765,765,56,0,1081,21,56,0,0,21,1081,56,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42,0,0,42,0,42,1121,0,1121,1121,42,0,0,0,1121,1121,0,42,42,1121,749,42,42,749,42,42,42,42,42,42,42,0,42,0,0,749,0,42,749,0,1121,749,749,749,42,0,1121,35,42,0,0,35,1121,42,20,20,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,94,0,0,94,0,94,1069,0,1069,1069,94,0,0,0,1069,1069,0,94,94,1069,777,94,94,777,94,94,94,94,94,94,94,0,94,0,0,777,0,94,777,0,1069,777,777,777,94,0,1069,0,94,0,0,0,1069,94,0,0,94,94,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,0,0,75,0,75,986,0,986,986,75,0,0,0,986,986,0,75,75,986,741,75,75,741,75,75,75,75,75,75,75,0,75,0,0,741,0,75,741,0,986,741,741,741,75,0,986,0,75,0,0,0,986,75,23,23,75,75,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,0,0,59,0,59,856,0,856,856,59,0,0,0,856,856,0,59,59,856,784,59,59,784,59,59,59,59,59,59,59,0,59,0,0,784,0,59,784,0,856,784,784,784,59,0,856,0,59,0,0,0,856,59,22,22,59,59,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,0,0,40,0,40,908,0,908,908,40,0,0,0,908,908,0,40,40,908,875,40,40,875,40,40,40,40,40,40,40,0,40,0,0,875,0,40,875,0,908,875,875,875,40,0,908,0,40,0,0,0,908,40,908,908,40,40,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,55,0,0,55,0,55,918,0,918,918,55,0,0,0,918,918,0,55,55,918,897,55,55,897,55,55,55,55,55,55,55,0,55,0,0,897,0,55,897,0,918,897,897,897,55,0,918,0,55,0,0,0,918,55,918,918,55,55,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47,0,0,47,0,47,854,0,854,854,47,0,0,0,854,854,0,47,47,854,803,47,47,803,47,47,47,47,47,47,47,0,47,0,0,803,0,47,803,0,854,803,803,803,47,0,854,0,47,0,0,0,854,47,854,854,47,47,105,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48,0,0,48,0,48,910,0,910,910,48,0,0,0,910,910,0,48,48,910,721,48,48,721,48,48,48,48,48,48,48,0,48,0,0,721,0,48,721,0,910,721,721,721,48,0,910,0,48,0,0,0,910,48,910,910,48,48,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,53,0,0,53,0,53,847,0,847,847,53,0,0,0,847,847,0,53,53,847,678,53,53,678,53,53,53,53,53,53,53,0,53,0,0,678,0,53,678,0,847,678,678,678,53,0,847,0,53,0,0,0,847,53,847,847,53,53,89,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,0,0,29,0,29,885,0,885,885,29,0,0,0,885,885,0,29,29,885,681,29,29,681,29,29,29,29,29,29,29,0,29,0,0,681,0,29,681,0,885,681,681,681,29,0,885,0,29,0,0,0,885,29,885,885,29,29,42,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,0,0,33,0,33,784,0,784,784,33,0,0,0,784,784,0,33,33,784,631,33,33,631,33,33,33,33,33,33,33,0,33,0,0,631,0,33,631,0,784,631,631,631,33,0,784,0,33,0,0,0,784,33,784,784,33,33,32,21,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,0,0,24,0,24,778,0,778,778,24,0,0,0,778,778,0,24,24,778,540,24,24,540,24,24,24,24,24,24,24,0,24,0,0,540,0,24,540,0,778,540,540,540,24,0,778,0,24,0,0,0,778,24,778,778,24,24,0,24,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,0,0,23,0,23,771,0,771,771,23,0,0,0,771,771,0,23,23,771,673,23,23,673,23,23,23,23,23,23,23,0,23,0,0,673,0,23,673,0,771,673,673,673,23,0,771,0,23,0,0,0,771,23,771,771,23,23,0,23,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,0,0,26,0,26,719,0,719,719,26,0,0,0,719,719,0,26,26,719,659,26,26,659,26,26,26,26,26,26,26,0,26,0,0,659,0,26,659,0,719,659,659,659,26,0,719,0,26,0,0,0,719,26,719,719,26,26,21,26,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,826,0,826,826,0,0,0,0,826,826,0,0,0,826,523,0,0,523,0,0,0,0,0,0,0,0,0,0,0,523,0,0,523,0,826,523,523,523,0,0,826,0,0,0,0,0,826,0,826,826,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,754,0,754,754,0,0,0,0,754,754,0,0,0,754,520,0,0,520,0,0,0,0,0,0,0,0,0,0,0,520,0,0,520,0,754,520,520,520,0,0,754,0,0,0,0,0,754,0,754,754,0,0,39,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,732,0,732,732,0,0,0,0,732,732,0,0,0,732,463,0,0,463,0,0,0,0,0,0,0,0,0,0,0,463,0,0,463,0,732,463,463,463,0,0,732,0,0,0,0,0,732,0,732,732,0,0,43,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,658,0,658,658,0,0,0,0,658,658,0,0,0,658,478,0,0,478,0,0,0,0,0,0,0,0,0,0,0,478,0,0,478,0,658,478,478,478,0,0,658,0,0,0,0,0,658,0,658,658,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,669,0,669,669,0,0,0,0,669,669,0,0,0,669,519,0,0,519,0,0,0,0,0,0,0,0,0,0,0,519,0,0,519,0,669,519,519,519,0,0,669,0,0,0,0,0,669,0,669,669,0,0,50,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,471,0,471,471,0,0,0,0,471,471,0,0,0,471,576,0,0,576,0,0,0,0,0,0,0,0,0,0,0,576,0,0,576,0,471,576,576,576,0,0,471,0,0,0,0,0,471,0,471,471,0,0,66,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,0,0,23,0,23,431,0,431,431,23,0,0,0,431,431,0,23,23,431,602,23,23,602,23,23,23,23,23,23,23,0,23,0,0,602,0,23,602,0,431,602,602,602,23,0,431,0,23,0,0,0,431,23,431,431,23,23,59,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,454,0,454,454,0,0,0,0,454,454,0,0,0,454,622,0,0,622,0,0,0,0,0,0,0,0,0,0,0,622,0,0,622,0,454,622,622,622,0,0,454,0,0,0,0,0,454,0,454,454,0,0,56,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,466,0,466,466,0,0,0,0,466,466,0,0,0,466,588,0,0,588,0,0,0,0,0,0,0,0,0,0,0,588,0,0,588,0,466,588,588,588,0,0,466,0,0,0,0,0,466,0,466,466,0,0,43,0,26,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,538,0,538,538,0,0,0,0,538,538,0,0,0,538,568,0,0,568,0,0,0,0,0,0,0,0,0,0,0,568,0,0,568,0,538,568,568,568,0,0,538,0,0,0,0,0,538,0,538,538,0,0,23,0,170,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,508,0,508,508,0,0,0,0,508,508,0,0,0,508,590,0,0,590,0,0,0,0,0,0,0,0,0,0,0,590,0,0,590,0,508,590,590,590,0,0,508,0,0,0,0,0,508,0,508,508,0,0,28,0,174,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
